"_type","balance_price","categories","corridor_id","corridor_name","description","discount","have_discount","id","is_available","name","price","real_price","store_id","store_name"
"RappiItem","0","Pescados y Mariscos","393","Supermercado","Filet De Pez Paloj Despinado-Gra-Kg-1","0","false","65_126296","true","Filet De Pez Paloj Despinado-Gra-Kg-1","139.9","139.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Pescados y Mariscos","393","Supermercado","Bastoncitos De Surimi Kani Kama 750 Gr","0","false","65_126295","true","Bastoncitos De Surimi Kani Kama 750 Gr","169.9","169.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Pescados y Mariscos","393","Supermercado","Figuritas De Merluza Jumbo 400 Gr","0","false","65_126294","true","Figuritas De Merluza Jumbo 400 Gr","77.95","77.95","65","Jumbo Av. Cerviño"
"RappiItem","0","Pescados y Mariscos","393","Supermercado","Medallones De Salmón Congelado 200 Gr","0","false","65_126293","true","Medallones De Salmón Congelado 200 Gr","49.9","49.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Quesos y Fiambres","393","Supermercado","Salchichas Granja Iris Americana X 5Un X 225Gr","0","false","65_130087","true","Salchichas Granja Iris Americana X 5Un X 225Gr","31.9","31.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Quesos y Fiambres","393","Supermercado","Salchichas Paty De Viena-Paq-Gr.-190","0","false","65_130086","true","Salchichas Paty De Viena-Paq-Gr.-190","27.3","27.3","65","Jumbo Av. Cerviño"
"RappiItem","0","Quesos y Fiambres","393","Supermercado","Salchichas Granja Iris De Viena 380 Gr","0","false","65_130085","true","Salchichas Granja Iris De Viena 380 Gr","60.9","60.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Quesos y Fiambres","393","Supermercado","Salchichas Vienissima De Viena 450 Gr","0","false","65_130084","true","Salchichas Vienissima De Viena 450 Gr","65","65","65","Jumbo Av. Cerviño"
"RappiItem","0","Quesos y Fiambres","393","Supermercado","Salchichas Vienissima De Viena 225 Gr","0","false","65_130083","true","Salchichas Vienissima De Viena 225 Gr","32","32","65","Jumbo Av. Cerviño"
"RappiItem","0","Quesos y Fiambres","393","Supermercado","Salchichas De Soja Vegetalex 170 Gr","0","false","65_130082","true","Salchichas De Soja Vegetalex 170 Gr","48.5","48.5","65","Jumbo Av. Cerviño"
"RappiItem","0","Quesos y Fiambres","393","Supermercado","Salchichas Granja Iris De Viena Con Queso Cheddar 190 Gr","0","false","65_130081","true","Salchichas Granja Iris De Viena Con Queso Cheddar 190 Gr","31.99","31.99","65","Jumbo Av. Cerviño"
"RappiItem","0","Quesos y Fiambres","393","Supermercado","Salchichas La Blanca 190 Gr","0","false","65_130080","true","Salchichas La Blanca 190 Gr","16.54","16.54","65","Jumbo Av. Cerviño"
"RappiItem","0","Quesos y Fiambres","393","Supermercado","Salchichas Hot Dog Swift 720 Gr","0","false","65_130079","true","Salchichas Hot Dog Swift 720 Gr","111.2","111.2","65","Jumbo Av. Cerviño"
"RappiItem","0","Quesos y Fiambres","393","Supermercado","Salchichas Wu Rsten L Abratto Alemana 225 Gr","0","false","65_130078","true","Salchichas Wu Rsten L Abratto Alemana 225 Gr","99.3","99.3","65","Jumbo Av. Cerviño"
"RappiItem","0","Panadería","391","Supermercado","Sandwich De Jamón Y Queso 9 U","0","false","65_129861","true","Sandwich De Jamón Y Queso 9 U","184.9","184.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Panadería","391","Supermercado","Sandwich De Jamón Y Queso 6 U","0","false","65_129860","true","Sandwich De Jamón Y Queso 6 U","139.9","139.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Panadería","391","Supermercado","Pizza De Jamón Y Muzzarella","0","false","65_129859","true","Pizza De Jamón Y Muzzarella","157.9","157.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Panadería","391","Supermercado","Pan Flautita","0","false","65_126333","true","Pan Flautita","6.2","6.2","65","Jumbo Av. Cerviño"
"RappiItem","0","Panadería","391","Supermercado","Pan Francés Por Kg","0","false","65_126332","true","Pan Francés Por Kg","51.9","51.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Panadería","391","Supermercado","Sandwich Surtidos 12 U","0","false","65_110585","true","Sandwich Surtidos 12 U","219.9","219.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Panadería","391","Supermercado","Sandwich De Jamón Y Queso 12 U","0","false","65_110572","true","Sandwich De Jamón Y Queso 12 U","219.9","219.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Panadería","391","Supermercado","Pizzetas De Tomate 6 U","0","false","65_110456","true","Pizzetas De Tomate 6 U","43.9","43.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Panadería","391","Supermercado","Ciavarina (P) Sapore S/E 1 Un.","0","false","65_110211","true","Ciavarina (P) Sapore S/E 1 Un.","26.9","26.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Panadería","391","Supermercado","Rechessa (P) Clásica S/E 1 Un.","0","false","65_110210","true","Rechessa (P) Clásica S/E 1 Un.","79.9","79.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Pastas Frescas","391","Supermercado","Caseritos Salmon Rosado-S/E-Un.-1","0","false","65_129880","true","Caseritos Salmon Rosado-S/E-Un.-1","84.9","84.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Pastas Frescas","391","Supermercado","Ñoquis De Papa 1/2 Kg-S/E-Un.-1","0","false","65_129879","true","Ñoquis De Papa 1/2 Kg-S/E-Un.-1","105.9","105.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Pastas Frescas","391","Supermercado","Ñoquis De Papa Rellenos 1/2 Kg-S/E-Un.-1","0","false","65_129878","true","Ñoquis De Papa Rellenos 1/2 Kg-S/E-Un.-1","105.9","105.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Pastas Frescas","391","Supermercado","Ñoquis De Calabaza Rellenos 1/2 Kg-S/E-Un.-1","0","false","65_129877","true","Ñoquis De Calabaza Rellenos 1/2 Kg-S/E-Un.-1","105.9","105.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Pastas Frescas","391","Supermercado","Canelones Ricota Muzzarella Jamon","0","false","65_129876","true","Canelones Ricota Muzzarella Jamon","24.9","24.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Pastas Frescas","391","Supermercado","Canelones Verdura Y Ricota","0","false","65_129875","true","Canelones Verdura Y Ricota","24.9","24.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Pastas Frescas","391","Supermercado","Lasagna Verdura-Jamon-Ricotta","0","false","65_129874","true","Lasagna Verdura-Jamon-Ricotta","152.9","152.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Pastas Frescas","391","Supermercado","Lasagna De Ricotta, Muzzarella Y Jamón","0","false","65_129873","true","Lasagna De Ricotta, Muzzarella Y Jamón","152.9","152.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Pastas Frescas","391","Supermercado","Raviolones Caseritos Light Calabaza Y Masa Espinaca","0","false","65_129872","true","Raviolones Caseritos Light Calabaza Y Masa Espinaca","112.9","112.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Pastas Frescas","391","Supermercado","Raviolones Caseritos Pollo Y Champignon Cja 1 Un.","0","false","65_129871","true","Raviolones Caseritos Pollo Y Champignon Cja 1 Un.","112.9","112.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Rotiseria","391","Supermercado","Combo (R) 4 Pernil-S/E-Un.-1","0","false","65_129904","true","Combo (R) 4 Pernil-S/E-Un.-1","1299.9","1299.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Rotiseria","391","Supermercado","Tarta De Jamón Y Queso Por Kg","0","false","65_129903","true","Tarta De Jamón Y Queso Por Kg","237.9","237.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Rotiseria","391","Supermercado","Tarta De Puerros Por Kg","0","false","65_129901","true","Tarta De Puerros Por Kg","278.9","278.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Rotiseria","391","Supermercado","Salmón Terrina Por Kg","0","false","65_129900","true","Salmón Terrina Por Kg","559.9","559.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Rotiseria","391","Supermercado","Empanada De Verdura Por U","0","false","65_129899","true","Empanada De Verdura Por U","24.9","24.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Rotiseria","391","Supermercado","Empanada De Roquefort Por U","0","false","65_129898","true","Empanada De Roquefort Por U","24.9","24.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Rotiseria","391","Supermercado","Empanada De Choclo Por U","0","false","65_129897","true","Empanada De Choclo Por U","24.9","24.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Rotiseria","391","Supermercado","Empanada De Queso Y Cebolla Por U","0","false","65_129896","true","Empanada De Queso Y Cebolla Por U","24.9","24.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Rotiseria","391","Supermercado","Empanada Caprese Por U","0","false","65_129895","true","Empanada Caprese Por U","23.9","23.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Rotiseria","391","Supermercado","Empanada De Pollo Por U","0","false","65_129894","true","Empanada De Pollo Por U","24.9","24.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Repostería","391","Supermercado","Palmeritas De Manteca 200 Gr","0","false","65_128619","true","Palmeritas De Manteca 200 Gr","93.9","93.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Repostería","391","Supermercado","Tarta De Ricotta Elaboracion Propia 1 Kg","0","false","65_128618","true","Tarta De Ricotta Elaboracion Propia 1 Kg","72.9","72.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Repostería","391","Supermercado","Tartas Elaboracion Propia Manzana 1 Kg","0","false","65_128617","true","Tartas Elaboracion Propia Manzana 1 Kg","154.9","154.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Repostería","391","Supermercado","Tarta Con Puré De Manzana 1 Kg","0","false","65_128616","true","Tarta Con Puré De Manzana 1 Kg","226.9","226.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Repostería","391","Supermercado","Torta Lemon Pie 1 Kg","0","false","65_128615","true","Torta Lemon Pie 1 Kg","237.9","237.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Repostería","391","Supermercado","Torta Felicidades 1 Kg","0","false","65_128614","true","Torta Felicidades 1 Kg","288.9","288.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Repostería","391","Supermercado","Torta Royal Elaboracion Propia 1 Kg","0","false","65_128613","true","Torta Royal Elaboracion Propia 1 Kg","165.9","165.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Repostería","391","Supermercado","Torta Corona De Vainillas 1 Kg","0","false","65_128612","true","Torta Corona De Vainillas 1 Kg","288.9","288.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Repostería","391","Supermercado","Torta Selva Negra Con Guindas 1 Kg","0","false","65_128611","true","Torta Selva Negra Con Guindas 1 Kg","257.9","257.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Repostería","391","Supermercado","Tota Balcarce 1 Kg","0","false","65_128610","true","Tota Balcarce 1 Kg","257.9","257.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Cervezas","614","Supermercado","Cerveza Patagonia 24.7 Lata 473Cc","0","false","65_128472","true","Cerveza Patagonia 24.7 Lata 473Cc","56","56","65","Jumbo Av. Cerviño"
"RappiItem","0","Cervezas","614","Supermercado","Cerveza Corona Coronita 207Ml","0","false","65_128471","true","Cerveza Corona Coronita 207Ml","32","32","65","Jumbo Av. Cerviño"
"RappiItem","0","Cervezas","614","Supermercado","Cerveza Stella Artois Hollidays 750 Ml","0","false","65_128470","true","Cerveza Stella Artois Hollidays 750 Ml","125","125","65","Jumbo Av. Cerviño"
"RappiItem","0","Cervezas","614","Supermercado","Cerveza Imperial Ipa 1 L","0","false","65_128469","true","Cerveza Imperial Ipa 1 L","59","59","65","Jumbo Av. Cerviño"
"RappiItem","0","Cervezas","614","Supermercado","Cerveza Erdinger Sin Alcohol Lta. X 500Ml","0","false","65_128468","true","Cerveza Erdinger Sin Alcohol Lta. X 500Ml","65.19","65.19","65","Jumbo Av. Cerviño"
"RappiItem","0","Cervezas","614","Supermercado","Cerveza Miller Six Pack","0","false","65_128467","true","Cerveza Miller Six Pack","185","185","65","Jumbo Av. Cerviño"
"RappiItem","0","Cervezas","614","Supermercado","Cerveza Lager Puls 330 Ml - Pack 6","0","false","65_128466","true","Cerveza Lager Puls 330 Ml - Pack 6","16.99","16.99","65","Jumbo Av. Cerviño"
"RappiItem","0","Cervezas","614","Supermercado","Cerveza Sol Rubia Lata-Lat-Cc.-473","0","false","65_128465","true","Cerveza Sol Rubia Lata-Lat-Cc.-473","43","43","65","Jumbo Av. Cerviño"
"RappiItem","0","Cervezas","614","Supermercado","Stella Artois 473Cc X 6. Cerveza Rubia, En Lata.","0","false","65_128464","true","Stella Artois 473Cc X 6. Cerveza Rubia, En Lata.","211.15","211.15","65","Jumbo Av. Cerviño"
"RappiItem","0","Cervezas","614","Supermercado","Cerveza Quilmes Stout 473 Cc","0","false","65_128463","true","Cerveza Quilmes Stout 473 Cc","165.25","165.25","65","Jumbo Av. Cerviño"
"RappiItem","0","Aperitivos","614","Supermercado","Aperitivo Dr. Lemon Con Vodka Naranja 1 L","0","false","65_128358","true","Aperitivo Dr. Lemon Con Vodka Naranja 1 L","63","63","65","Jumbo Av. Cerviño"
"RappiItem","0","Aperitivos","614","Supermercado","Aperitivo Cynar 750 Cc","0","false","65_128357","true","Aperitivo Cynar 750 Cc","147.9","147.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Aperitivos","614","Supermercado","Aperitivo Dr. Lemon Con Limon 1 L","0","false","65_128356","true","Aperitivo Dr. Lemon Con Limon 1 L","63","63","65","Jumbo Av. Cerviño"
"RappiItem","0","Aperitivos","614","Supermercado","Aperitivo Pronto Shake 650 Ml","0","false","65_128355","true","Aperitivo Pronto Shake 650 Ml","46","46","65","Jumbo Av. Cerviño"
"RappiItem","0","Aperitivos","614","Supermercado","Aperitivo Cynar 750 Ml","0","false","65_128354","true","Aperitivo Cynar 750 Ml","127.5","127.5","65","Jumbo Av. Cerviño"
"RappiItem","0","Aperitivos","614","Supermercado","Aperitivo Dr. Lemon Con Vodka Y Pomelo 1 L","0","false","65_128353","true","Aperitivo Dr. Lemon Con Vodka Y Pomelo 1 L","63","63","65","Jumbo Av. Cerviño"
"RappiItem","0","Aperitivos","614","Supermercado","Vermouth Carpano Bianco 950 Ml","0","false","65_128352","true","Vermouth Carpano Bianco 950 Ml","115.25","115.25","65","Jumbo Av. Cerviño"
"RappiItem","0","Aperitivos","614","Supermercado","Vermouth Carpano Rosso 950 Ml","0","false","65_128351","true","Vermouth Carpano Rosso 950 Ml","115.25","115.25","65","Jumbo Av. Cerviño"
"RappiItem","0","Aperitivos","614","Supermercado","Aperitivo Dr. Mojito 1 L","0","false","65_128350","true","Aperitivo Dr. Mojito 1 L","63","63","65","Jumbo Av. Cerviño"
"RappiItem","0","Aperitivos","614","Supermercado","Aperitivo Campari 450 Ml","0","false","65_128349","true","Aperitivo Campari 450 Ml","113.25","113.25","65","Jumbo Av. Cerviño"
"RappiItem","0","Bebidas blancas","614","Supermercado","Tequila El Jimador Reposado","0","false","65_128394","true","Tequila El Jimador Reposado","507.6","507.6","65","Jumbo Av. Cerviño"
"RappiItem","0","Bebidas blancas","614","Supermercado","Vodka Smirnoff Watermelon","0","false","65_128393","true","Vodka Smirnoff Watermelon","199","199","65","Jumbo Av. Cerviño"
"RappiItem","0","Bebidas blancas","614","Supermercado","Gin Gordon´S 700 Cc","0","false","65_128392","true","Gin Gordon´S 700 Cc","211","211","65","Jumbo Av. Cerviño"
"RappiItem","0","Bebidas blancas","614","Supermercado","Cocktail Bahía Daikiri Blue Hawaian 285 Ml","0","false","65_128391","true","Cocktail Bahía Daikiri Blue Hawaian 285 Ml","34.25","34.25","65","Jumbo Av. Cerviño"
"RappiItem","0","Bebidas blancas","614","Supermercado","Skyy Infusons Citrus 750 Cc","0","false","65_128390","true","Skyy Infusons Citrus 750 Cc","196.85","196.85","65","Jumbo Av. Cerviño"
"RappiItem","0","Bebidas blancas","614","Supermercado","Skyy Infusons Raspberry 750 Cc","0","false","65_128389","true","Skyy Infusons Raspberry 750 Cc","196.85","196.85","65","Jumbo Av. Cerviño"
"RappiItem","0","Bebidas blancas","614","Supermercado","Malibú 750 Ml","0","false","65_128388","true","Malibú 750 Ml","302.95","302.95","65","Jumbo Av. Cerviño"
"RappiItem","0","Bebidas blancas","614","Supermercado","Tequila José Cuervo Rolling Stones 750 Ml","0","false","65_128387","true","Tequila José Cuervo Rolling Stones 750 Ml","488.59","488.59","65","Jumbo Av. Cerviño"
"RappiItem","0","Bebidas blancas","614","Supermercado","Vodka Ketel One-Bot-Cc.-750","0","false","65_128386","true","Vodka Ketel One-Bot-Cc.-750","526","526","65","Jumbo Av. Cerviño"
"RappiItem","0","Bebidas blancas","614","Supermercado","Gin Broker´s London Dry750 Ml","0","false","65_128385","true","Gin Broker´s London Dry750 Ml","442.69","442.69","65","Jumbo Av. Cerviño"
"RappiItem","0","Licores","614","Supermercado","Licor Legui 750 Ml","0","false","65_128510","true","Licor Legui 750 Ml","100","100","65","Jumbo Av. Cerviño"
"RappiItem","0","Licores","614","Supermercado","Licor Bols Café Al Cognac 700 Ml","0","false","65_128509","true","Licor Bols Café Al Cognac 700 Ml","95.89","95.89","65","Jumbo Av. Cerviño"
"RappiItem","0","Licores","614","Supermercado","Licor Bols Café 700 Ml","0","false","65_128508","true","Licor Bols Café 700 Ml","95.89","95.89","65","Jumbo Av. Cerviño"
"RappiItem","0","Licores","614","Supermercado","Licor Cusenier Miel Mariposa 750 Ml","0","false","65_128507","true","Licor Cusenier Miel Mariposa 750 Ml","76.99","76.99","65","Jumbo Av. Cerviño"
"RappiItem","0","Licores","614","Supermercado","Licor Otard - Dupuy Extra Seco 750 Ml","0","false","65_128506","true","Licor Otard - Dupuy Extra Seco 750 Ml","107.1","107.1","65","Jumbo Av. Cerviño"
"RappiItem","0","Licores","614","Supermercado","Licor Tía María Creamy 690 Ml","0","false","65_128505","true","Licor Tía María Creamy 690 Ml","295.79","295.79","65","Jumbo Av. Cerviño"
"RappiItem","0","Licores","614","Supermercado","Licor Tía María 690 Ml","0","false","65_128504","true","Licor Tía María 690 Ml","198.09","198.09","65","Jumbo Av. Cerviño"
"RappiItem","0","Licores","614","Supermercado","Licor Cusenier Lemoncello 700 Ml","0","false","65_128503","true","Licor Cusenier Lemoncello 700 Ml","113.85","113.85","65","Jumbo Av. Cerviño"
"RappiItem","0","Licores","614","Supermercado","Licor Amarula 750 Ml","0","false","65_128502","true","Licor Amarula 750 Ml","501","501","65","Jumbo Av. Cerviño"
"RappiItem","0","Licores","614","Supermercado","Licor Aguardiente Schladerer D/Cer","0","false","65_109253","true","Licor Aguardiente Schladerer D/Cer","593.39","593.39","65","Jumbo Av. Cerviño"
"RappiItem","0","Vinos","614","Supermercado","Frizze Blue Frost-Bot-Cc.-750","0","false","65_129400","true","Frizze Blue Frost-Bot-Cc.-750","65","65","65","Jumbo Av. Cerviño"
"RappiItem","0","Vinos","614","Supermercado","Vino Blanco Frizze Evolution Ultra Blue 750 Cc","0","false","65_129399","true","Vino Blanco Frizze Evolution Ultra Blue 750 Cc","65","65","65","Jumbo Av. Cerviño"
"RappiItem","0","Vinos","614","Supermercado","Vino Blanco Frizze Evolution Cocktail 750 Cc","0","false","65_129398","true","Vino Blanco Frizze Evolution Cocktail 750 Cc","65","65","65","Jumbo Av. Cerviño"
"RappiItem","0","Vinos","614","Supermercado","Vino Frizante Frizze Evolution 750 Cc","0","false","65_129397","true","Vino Frizante Frizze Evolution 750 Cc","65","65","65","Jumbo Av. Cerviño"
"RappiItem","0","Vinos","614","Supermercado","Vino Tinto Robino Gamba Di Pernice 700 Cc","0","false","65_129396","true","Vino Tinto Robino Gamba Di Pernice 700 Cc","161.15","161.15","65","Jumbo Av. Cerviño"
"RappiItem","0","Vinos","614","Supermercado","Vino Bianchi Borgoña","0","false","65_129395","true","Vino Bianchi Borgoña","80","80","65","Jumbo Av. Cerviño"
"RappiItem","0","Vinos","614","Supermercado","Vino Alma Mora Select Reserve Blend","0","false","65_129394","true","Vino Alma Mora Select Reserve Blend","209","209","65","Jumbo Av. Cerviño"
"RappiItem","0","Vinos","614","Supermercado","Vino Alma Mora Select Reserve Cabernet S","0","false","65_129393","true","Vino Alma Mora Select Reserve Cabernet S","209","209","65","Jumbo Av. Cerviño"
"RappiItem","0","Vinos","614","Supermercado","Vino Red Blend Cafayate Rutas Expresivo 750 Cc","0","false","65_129392","true","Vino Red Blend Cafayate Rutas Expresivo 750 Cc","147.9","147.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Vinos","614","Supermercado","Vino Red Blend Cafayate Rutas Frutado 750 Cc","0","false","65_129391","true","Vino Red Blend Cafayate Rutas Frutado 750 Cc","147.9","147.9","65","Jumbo Av. Cerviño"
"RappiItem","0","Champagnes","614","Supermercado","Champaña Chandon Sleeve Delice 750 Cc","0","false","65_128482","true","Champaña Chandon Sleeve Delice 750 Cc","235","235","65","Jumbo Av. Cerviño"
"RappiItem","0","Champagnes","614","Supermercado","Espumante Uxmal Extra Brut 750 Cc","0","false","65_128481","true","Espumante Uxmal Extra Brut 750 Cc","229.99","229.99","65","Jumbo Av. Cerviño"
"RappiItem","0","Champagnes","614","Supermercado","Espumante Norton Brut Rose 750 Cc","0","false","65_128480","true","Espumante Norton Brut Rose 750 Cc","156","156","65","Jumbo Av. Cerviño"
"RappiItem","0","Champagnes","614","Supermercado","Espumante Trapiche Allegro 750 Cc","0","false","65_128479","true","Espumante Trapiche Allegro 750 Cc","197","197","65","Jumbo Av. Cerviño"
"RappiItem","0","Champagnes","614","Supermercado","Espumante Callia Rose 750 Cc","0","false","65_128478","true","Espumante Callia Rose 750 Cc","135","135","65","Jumbo Av. Cerviño"
"RappiItem","0","Champagnes","614","Supermercado","Champaña Santa Julia Uno Extra Brut 750 Cc","0","false","65_128477","true","Champaña Santa Julia Uno Extra Brut 750 Cc","72","72","65","Jumbo Av. Cerviño"
"RappiItem","0","Champagnes","614","Supermercado","Champaña Baron B Brut 750 Cc","0","false","65_128476","true","Champaña Baron B Brut 750 Cc","570","570","65","Jumbo Av. Cerviño"
"RappiItem","0","Champagnes","614","Supermercado","Champaña Saint Clement Brut 750 Cc","0","false","65_128475","true","Champaña Saint Clement Brut 750 Cc","75","75","65","Jumbo Av. Cerviño"
"RappiItem","0","Champagnes","614","Supermercado","Champaña Norton Cosecha Especial Extra Brut 750 Cc","0","false","65_128474","true","Champaña Norton Cosecha Especial Extra Brut 750 Cc","262","262","65","Jumbo Av. Cerviño"
"RappiItem","0","Champagnes","614","Supermercado","Champaña Chandon Extra Brut Magnum 1.500 Cc","0","false","65_128473","true","Champaña Chandon Extra Brut Magnum 1.500 Cc","623","623","65","Jumbo Av. Cerviño"
"RappiItem","0","Sidras","614","Supermercado","Sidra Real Etiqueta Blanca 720 Cc","0","false","65_128511","true","Sidra Real Etiqueta Blanca 720 Cc","56","56","65","Jumbo Av. Cerviño"
"RappiItem","0","A Base de Hierbas","614","Supermercado","Bebida Block Lata","0","false","65_128338","true","Bebida Block Lata","23","23","65","Jumbo Av. Cerviño"
"RappiItem","0","A Base de Hierbas","614","Supermercado","Amargo Terma Patagónico 1,35 L","0","false","65_128337","true","Amargo Terma Patagónico 1,35 L","37","37","65","Jumbo Av. Cerviño"
"RappiItem","0","A Base de Hierbas","614","Supermercado","Amargo Obrero Serrano 950 Ml","0","false","65_114275","true","Amargo Obrero Serrano 950 Ml","89","89","65","Jumbo Av. Cerviño"
"RappiItem","0","A Base de Hierbas","614","Supermercado","Bebida Energizante Speed Unlimited 250 Ml","0","false","65_112451","true","Bebida Energizante Speed Unlimited 250 Ml","28","28","65","Jumbo Av. Cerviño"
"RappiItem","0","A Base de Hierbas","614","Supermercado","Bebida Energizante Red Bull Sugar Free 250 Ml","0","false","65_112312","true","Bebida Energizante Red Bull Sugar Free 250 Ml","37.15","37.15","65","Jumbo Av. Cerviño"
"RappiItem","0","A Base de Hierbas","614","Supermercado","Amargo Terma Serrano 1,75 L","0","false","65_110277","true","Amargo Terma Serrano 1,75 L","40","40","65","Jumbo Av. Cerviño"
"RappiItem","0","A Base de Hierbas","614","Supermercado","Amargo Tacconi Serrano 1,5 L","0","false","65_110267","true","Amargo Tacconi Serrano 1,5 L","31","31","65","Jumbo Av. Cerviño"
"RappiItem","0","A Base de Hierbas","614","Supermercado","Amargo Tacconi Limón 1,5 L","0","false","65_110266","true","Amargo Tacconi Limón 1,5 L","31","31","65","Jumbo Av. Cerviño"
"RappiItem","0","A Base de Hierbas","614","Supermercado","Amargo Terma Serrano 1,35 L","0","false","65_110216","true","Amargo Terma Serrano 1,35 L","37","37","65","Jumbo Av. Cerviño"
"RappiItem","0","A Base de Hierbas","614","Supermercado","Amargo Terma Pomelo 1,35 L","0","false","65_110215","true","Amargo Terma Pomelo 1,35 L","37","37","65","Jumbo Av. Cerviño"
"RappiItem","0","Generosos","614","Supermercado","Jerés Crotta 750 Ml","0","false","65_128485","true","Jerés Crotta 750 Ml","94.85","94.85","65","Jumbo Av. Cerviño"
"RappiItem","0","Generosos","614","Supermercado","Vino Mistela Crotta 2 L","0","false","65_128484","true","Vino Mistela Crotta 2 L","131.59","131.59","65","Jumbo Av. Cerviño"
"RappiItem","0","Generosos","614","Supermercado","Vino Mistela Crotta 750 Ml","0","false","65_128483","true","Vino Mistela Crotta 750 Ml","90.79","90.79","65","Jumbo Av. Cerviño"
"RappiItem","0","Generosos","614","Supermercado","Moscato El Abuelo 930 Cc","0","false","65_114262","true","Moscato El Abuelo 930 Cc","50.49","50.49","65","Jumbo Av. Cerviño"
"RappiItem","0","Generosos","614","Supermercado","Jeréz El Abuelo 750 Ml","0","false","65_113918","true","Jeréz El Abuelo 750 Ml","66.19","66.19","65","Jumbo Av. Cerviño"
"RappiItem","0","Generosos","614","Supermercado","Oporto El Abuelo 750 Ml","0","false","65_113917","true","Oporto El Abuelo 750 Ml","72.49","72.49","65","Jumbo Av. Cerviño"
"RappiItem","0","Generosos","614","Supermercado","Moscato El Abuelo 750 Cc","0","false","65_113916","true","Moscato El Abuelo 750 Cc","68.35","68.35","65","Jumbo Av. Cerviño"
"RappiItem","0","Generosos","614","Supermercado","Champaña Baron B Extra Brut 750 Cc","0","false","65_113856","true","Champaña Baron B Extra Brut 750 Cc","420","420","65","Jumbo Av. Cerviño"
"RappiItem","0","Hielo","614","Supermercado","Hielo Cristal","0","false","65_2268","true","Hielo Cristal","68","68","65","Jumbo Av. Cerviño"
"RappiItem","0","Aguas","389","Supermercado","Agua Mineral Sin Gas Villavicencio 750 Ml","0","false","65_114157","true","Agua Mineral Sin Gas Villavicencio 750 Ml","25.5","25.5","65","Jumbo Av. Cerviño"
"RappiItem","0","Aguas","389","Supermercado","Agua Mineral Sin Gas Kin 500 Ml","0","false","65_113665","true","Agua Mineral Sin Gas Kin 500 Ml","13.25","13.25","65","Jumbo Av. Cerviño"
"RappiItem","0","Aguas","389","Supermercado","Agua Mineral Sin Gas Evian 500 Ml","0","false","65_113664","true","Agua Mineral Sin Gas Evian 500 Ml","79.55","79.55","65","Jumbo Av. Cerviño"
"RappiItem","0","Aguas","389","Supermercado","Agua Mineral Sin Gas Glaciar 500 Ml","0","false","65_113663","true","Agua Mineral Sin Gas Glaciar 500 Ml","21.45","21.45","65","Jumbo Av. Cerviño"
"RappiItem","0","Aguas","389","Supermercado","Agua Mineral Sin Gas Villavicencio 500 Ml","0","false","65_113662","true","Agua Mineral Sin Gas Villavicencio 500 Ml","20.25","20.25","65","Jumbo Av. Cerviño"
